line,col,source,char,lib,file,function,optimization,opt,arch,clangversion,type,id,leaks_secret,fixed_upstream
4207,48,    uint8_t babs = b - ((uint8_t)((-bnegative) & b) << 1);,&,openssl,crypto/ec/curve25519.c,table_select,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Oz--fast-isel|O1--fast-isel|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Os--fast-isel,flag1,X8664|RISCV,clang14|clang18|clang20,cjump,183,YES,not_fixed
24,22,                t[k] += ((int16_t)t[k] >> 15) & KYBER_Q;,+,pqclean,polyvec.c,PQCLEAN_MLKEM512_CLEAN_polyvec_compress|PQCLEAN_MLKEM768_CLEAN_polyvec_compress|PQCLEAN_MLKEM1024_CLEAN_polyvec_compress,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,479,YES,not_fixed
24,47,                t[k] += ((int16_t)t[k] >> 15) & KYBER_Q;,&,pqclean,polyvec.c,PQCLEAN_MLKEM512_CLEAN_polyvec_compress|PQCLEAN_MLKEM768_CLEAN_polyvec_compress|PQCLEAN_MLKEM1024_CLEAN_polyvec_compress,O3--disable-loop-level-heuristics|O3--select-opti-loop-cycle-gain-threshold=0|Ofast--disable-loop-level-heuristics|O3--global-isel|Oz--global-isel|O1--global-isel|Ofast--select-opti-loop-cycle-gain-threshold=0|Os--global-isel|O2--global-isel,flag1,AArch64|RISCV,clang18|clang20,cjump,253,YES,not_fixed
132,57,            X_sigma_p[i] = (mask12 & sigma_copy[i - 1]) ^ (~mask12 & X_sigma_p[i - 1]);,^,pqclean,reed_solomon.c,PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,482,YES,not_fixed
132,68,            X_sigma_p[i] = (mask12 & sigma_copy[i - 1]) ^ (~mask12 & X_sigma_p[i - 1]);,&,pqclean,reed_solomon.c,PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O3-fapple-kext|O1--global-isel|O3--unroll-full-max-count=0|Ofast--unroll-threshold=0|O2--global-isel|Ofast--unroll-threshold=50|O3--unroll-threshold=50|O3--unroll-threshold-aggressive=100|Ofast--unroll-threshold-aggressive=50|O3--unroll-threshold=100|Ofast--rotation-max-header-size=0|Oz--global-isel|Ofast--unroll-threshold-aggressive=100|O3--rotation-max-header-size=0|O2|Oz|Ofast-fapple-kext|Os|O3--pre-RA-sched=linearize|Ofast--unroll-threshold=100|Os--global-isel|Ofast-fno-unroll-loops|Ofast--unroll-count=0|Ofast--unroll-full-max-count=0|O1|Ofast--disable-cgp|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|O3|Ofast--pre-RA-sched=fast|O3--disable-cgp|O3--pre-RA-sched=fast|O3--unroll-threshold-aggressive=50|Ofast--pre-RA-sched=linearize|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,483,YES,not_fixed
134,68,            X_sigma_p[i] = (mask12 & sigma_copy[i - 1]) ^ (~mask12 & X_sigma_p[i - 1]);,&,pqclean,reed_solomon.c,PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,Ofast--attributor-enable=cgscc|O1--attributor-enable=all|Ofast--attributor-enable=all|O1--attributor-enable=cgscc|O1--attributor-enable=module|Os--attributor-enable=all|O2--attributor-enable=module|O3--attributor-enable=module|O3--attributor-enable=cgscc|Os--attributor-enable=cgscc|O2--attributor-enable=all|O2--attributor-enable=cgscc|Ofast--attributor-enable=module|Os--attributor-enable=module|O3--attributor-enable=all|Oz--attributor-enable=cgscc|Oz--attributor-enable=module|Oz--attributor-enable=all,flag1,X8664|MIPS64|MIPS32EL|ARM|RISCV|AArch64,clang18,cjump,258,YES,not_fixed
1832,26,            a_lo += a_lo & (cA - 1);,&,pqclean,keygen.c,PQCLEAN_FALCONPADDED512_CLEAN_keygen|PQCLEAN_FALCONPADDED1024_CLEAN_keygen|solve_NTRU|PQCLEAN_FALCON1024_CLEAN_keygen|PQCLEAN_FALCON512_CLEAN_keygen,O3--disable-loop-level-heuristics|O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast--disable-loop-level-heuristics|Oz--global-isel|O3--global-isel|Os--x86-cmov-converter-force-all|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Oz--x86-cmov-converter-force-all|Os--global-isel|Ofast--x86-cmov-converter-force-all,flag1,X8664|AArch64|RISCV,clang18|clang20,cjump,250,YES,not_fixed
232,23,            beta_j[j] += mask1 & mask2 & gf_exp[i];,+,pqclean,reed_solomon.c,compute_error_values|PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O2--regalloc=basic|O1--prefetch-distance=100|O2--prefetch-distance=50|Oz--regalloc=pbqp|Os--regalloc=basic|Os--rotation-max-header-size=0|Os--disable-branch-fold|Os--unroll-count=100|Os--regalloc=fast|O2--partial-unrolling-threshold=100|O3--global-isel|O2--unroll-count=100|O3--unroll-full-max-count=0|O2--regalloc=pbqp|Ofast--unroll-threshold=0|O2--prefetch-distance=100|Ofast--unroll-threshold=50|Os--fast-isel|Os--prefetch-distance=100|O3--unroll-threshold-aggressive=100|O3--unroll-threshold=50|Ofast--unroll-threshold-aggressive=50|Ofast|Oz--disable-peephole|Os--disable-peephole|O2--fast-isel|Os--jump-threading-across-loop-headers|O1--fast-isel|O2--unroll-count=50|O3--unroll-threshold=100|O1--regalloc=pbqp|Oz--global-isel|Ofast--unroll-threshold-aggressive=100|O2|Oz|O1--disable-peephole|O3--disable-loop-level-heuristics|Os--regalloc=pbqp|O1--prefetch-distance=50|O2--jump-threading-across-loop-headers|O2--disable-peephole|Os|Os--unroll-count=50|O2--rotation-max-header-size=0|Os--unroll-force-peel-count=50|Ofast--unroll-threshold=100|Ofast-fno-unroll-loops|O2--regalloc=fast|Ofast--unroll-count=0|Os--prefetch-distance=50|O1--regalloc=fast|Ofast--unroll-full-max-count=0|O1|Oz--fast-isel|O1--rotation-max-header-size=0|O2--partial-unrolling-threshold=50|O3-fno-unroll-loops|O3|Ofast--unroll-threshold-aggressive=0|O1--disable-branch-fold|Oz--regalloc=basic|O1--regalloc=basic|O3--unroll-threshold-aggressive=50|Oz--misched=ilpmax|O3--unroll-threshold=0|O3--unroll-count=0|O2--disable-branch-fold|O3--unroll-threshold-aggressive=0,levels|flag1,X8664|MIPS64|MIPS32EL|ARM|AArch64|RISCV,clang14|clang18|clang20,mmem|cjump,487,YES,not_fixed
232,32,            beta_j[j] += mask1 & mask2 & gf_exp[i];,&,pqclean,reed_solomon.c,PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,Ofast|Os|O3|O2,levels,X8664,clang14,cjump,488,YES,not_fixed
236,23,            beta_j[j] += mask1 & mask2 & gf_exp[i];,+,pqclean,reed_solomon.c,PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O1--attributor-enable=all|O1--attributor-enable=module|O1--attributor-enable=cgscc|Os--attributor-enable=all|O2--attributor-enable=module|Os--attributor-enable=cgscc|O2--attributor-enable=all|O2--attributor-enable=cgscc|Os--attributor-enable=module|Oz--attributor-enable=cgscc|Oz--attributor-enable=module|Oz--attributor-enable=all,flag1,X8664|MIPS64|AArch64|MIPS32EL,clang18,mmem|cjump,259,YES,not_fixed
236,32,            beta_j[j] += mask1 & mask2 & gf_exp[i];,&,pqclean,reed_solomon.c,PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O3--disable-loop-level-heuristics|O1-funroll-loops|O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|Ofast--disable-loop-level-heuristics|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|O1--lsr-complexity-limit=50,flag1,X8664|AArch64,clang18,cjump,260,YES,not_fixed
1747,16,            c0 &= (((aw | bw) + 0x7FFFFFFF) >> 31) - (uint32_t)1;,&,pqclean,keygen.c,PQCLEAN_FALCONPADDED512_CLEAN_keygen|PQCLEAN_FALCONPADDED1024_CLEAN_keygen|solve_NTRU|PQCLEAN_FALCON1024_CLEAN_keygen|PQCLEAN_FALCON512_CLEAN_keygen,O3--disable-loop-level-heuristics|O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast--disable-loop-level-heuristics|Oz--global-isel|O3--global-isel|Os--x86-cmov-converter-force-all|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Oz--x86-cmov-converter-force-all|Os--global-isel|Ofast--x86-cmov-converter-force-all,flag1,X8664|AArch64|RISCV,clang18|clang20,cjump,249,YES,not_fixed
264,29,            error_values[i] += mask1 & mask2 & e_j[j];,+,pqclean,reed_solomon.c,compute_error_values|PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O2--regalloc=basic|O3-fapple-kext|Os--unroll-count=100|Oz--unroll-count=50|O3--global-isel|O2--unroll-count=100|O1--global-isel|O3--unroll-force-peel-count=50|O2--regalloc=pbqp|O2--global-isel|O3--unroll-count=50|O2--slp-threshold=50|O2--max-sched-reorder=-1|Ofast--disable-peephole|Ofast|O2--unroll-count=50|O2-fno-tree-slp-vectorize|O2--slp-threshold=100|O2--slp-min-tree-size=50|O3--fast-isel|O2--pre-RA-sched=list-hybrid|O2-fapple-kext|Oz--global-isel|Ofast--unroll-count=100|O2|Oz|O2--unroll-force-peel-count=50|O3--disable-loop-level-heuristics|O2--disable-peephole|O2--slp-min-tree-size=100|Os|O3--unroll-count=100|Ofast--unroll-count=50|Os--unroll-count=50|O2--disable-lftr|O2--pre-RA-sched=list-burr|Ofast--fast-isel|Os--unroll-force-peel-count=50|O2--rotation-max-header-size=0|O3--disable-peephole|Ofast--unroll-force-peel-count=50|Os--global-isel|O2--greedy-reverse-local-assignment|Oz--unroll-count=100|O2--regalloc=fast|O2--pre-RA-sched=source|O2--mips-mixed-16-32|O1|O3|O2--slp-recursion-max-depth=0|O2-fno-slp-vectorize|Ofast-fapple-kext,levels|flag1,X8664|MIPS64|MIPS32EL|ARM|AArch64|RISCV,clang14|clang18|clang20,mmem|cjump,489,YES,not_fixed
264,38,            error_values[i] += mask1 & mask2 & e_j[j];,&,pqclean,reed_solomon.c,PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O3--unroll-full-max-count=0|Ofast--unroll-threshold=0|Ofast--unroll-threshold=50|O3--unroll-threshold=50|O3--unroll-threshold-aggressive=100|Ofast--unroll-threshold-aggressive=50|O3--unroll-threshold=100|Ofast--unroll-threshold-aggressive=100|O2|Os|Ofast--unroll-threshold=100|Ofast-fno-unroll-loops|Ofast--unroll-count=0|Ofast--unroll-full-max-count=0|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|O3--unroll-threshold-aggressive=50|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,X8664,clang14,cjump,490,YES,not_fixed
269,29,            error_values[i] += mask1 & mask2 & e_j[j];,+,pqclean,reed_solomon.c,PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O1--attributor-enable=all|O1--attributor-enable=module|O1--attributor-enable=cgscc|Os--attributor-enable=all|Os--attributor-enable=cgscc|Os--attributor-enable=module|Oz--attributor-enable=cgscc|Oz--attributor-enable=module|Oz--attributor-enable=all,flag1,X8664,clang18,cjump,261,YES,not_fixed
269,38,            error_values[i] += mask1 & mask2 & e_j[j];,&,pqclean,reed_solomon.c,PQCLEAN_HQC128_CLEAN_reed_solomon_decode|PQCLEAN_HQC256_CLEAN_reed_solomon_decode|PQCLEAN_HQC192_CLEAN_reed_solomon_decode,O1-funroll-loops|O3-fapple-kext|Ofast--slp-threshold=100|O3--slp-min-tree-size=50|O2--x86-cmov-converter-force-all|Ofast-fno-slp-vectorize|Ofast--x86-cmov-converter-force-all|O2--slp-threshold=50|Ofast--slp-recursion-max-depth=0|Ofast--slp-min-tree-size=100|O2-fno-tree-slp-vectorize|O2--slp-threshold=100|O2--slp-min-tree-size=50|O3--slp-threshold=100|O2-fapple-kext|Ofast--slp-threshold=50|Oz--x86-cmov-converter-force-all|O3--slp-recursion-max-depth=0|O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|O3-fno-slp-vectorize|O2--slp-min-tree-size=100|Ofast--disable-loop-level-heuristics|Ofast--slp-min-tree-size=50|Os--x86-cmov-converter-force-all|O3--slp-threshold=50|O3--x86-cmov-converter-force-all|O3--slp-min-tree-size=100|O2--slp-recursion-max-depth=0|O2-fno-slp-vectorize|Ofast-fno-tree-slp-vectorize|Ofast-fapple-kext|O3-fno-tree-slp-vectorize,flag1,X8664|AArch64,clang18,cjump,262,YES,not_fixed
98,15,            g ^= (u[j] & (uint32_t)(0 - (1 - ((uint32_t)(tmp2 | (0 - tmp2)) >> 31))));,^,pqclean,gf.c,PQCLEAN_HQC192_CLEAN_gf_mul|PQCLEAN_HQC256_CLEAN_gf_mul|PQCLEAN_HQC128_CLEAN_gf_mul,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,462,YES,not_fixed
98,24,            g ^= (u[j] & (uint32_t)(0 - (1 - ((uint32_t)(tmp2 | (0 - tmp2)) >> 31))));,&,pqclean,gf.c,PQCLEAN_HQC192_CLEAN_gf_mul|PQCLEAN_HQC128_CLEAN_gf_mul|PQCLEAN_HQC256_CLEAN_gf_mul,O1-funroll-loops|O3--unroll-threshold=0|Os--unroll-count=100|Oz--unroll-count=50|O3--global-isel|O1--global-isel|O3--unroll-full-max-count=0|Ofast--unroll-threshold=0|O2--global-isel|O2-fno-unroll-loops|Oz--unroll-threshold=50|Ofast|O2--unroll-count=0|O2--unroll-full-max-count=0|Oz--global-isel|O2|Oz--unroll-threshold=100|Oz|Os--unroll-optsize-threshold=100|Os|Os--unroll-count=50|O2--unroll-threshold-default=0|Os--unroll-force-peel-count=50|Os--global-isel|Oz--unroll-count=100|Ofast-fno-unroll-loops|Os--unroll-threshold=50|Ofast--unroll-count=0|O2--unroll-threshold=0|Ofast--unroll-full-max-count=0|O1|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|O3|Oz--unroll-optsize-threshold=100|Os--unroll-threshold=100|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,463,YES,not_fixed
64,15,            g ^= (u[j] & (uint64_t)(0 - (1 - ((uint64_t)(tmp2 | (0 - tmp2)) >> 63))));,^,pqclean,gf2x.c,karatsuba,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,467,YES,not_fixed
64,24,            g ^= (u[j] & (uint64_t)(0 - (1 - ((uint64_t)(tmp2 | (0 - tmp2)) >> 63))));,&,pqclean,gf2x.c,karatsuba,O1-funroll-loops|Os--unroll-count=100|Oz--unroll-count=50|O3--global-isel|O1--global-isel|O2--disable-select-optimize=false|O2--global-isel|Ofast|O3--disable-select-optimize=false|Oz--global-isel|O2|Oz|Os--unroll-optsize-threshold=100|Os|Os--unroll-count=50|Os--unroll-force-peel-count=50|Os--global-isel|Oz--unroll-count=100|O1|O3|Os--unroll-threshold=100,levels|flag1,X8664|MIPS64|RISCV|MIPS32EL,clang14|clang18|clang20,cjump,468,YES,not_fixed
54,15,            in++;,+,pqclean,wots.c,PQCLEAN_SPHINCSSHAKE192SSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHA2128SSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHA2256SSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHA2256FSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHAKE128SSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHA2192SSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHAKE192FSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHAKE128FSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHA2192FSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHAKE256FSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHAKE256SSIMPLE_CLEAN_chain_lengths|PQCLEAN_SPHINCSSHA2128FSIMPLE_CLEAN_chain_lengths,O2--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|O2--unroll-count=100|O3--unroll-count=50|Ofast--unroll-count=100,flag1,X8664,clang14,cjump,501,NO,not_fixed
29,15,            u += (u >> 15) & KYBER_Q;,+,pqclean,poly.c,PQCLEAN_MLKEM1024_CLEAN_poly_compress,Ofast|O1|Os|O3|O3--global-isel|Oz--global-isel|O1--global-isel|Os--global-isel|O2--global-isel|O2|Oz,levels|flag1,RISCV,clang14|clang20,cjump,473,YES,not_fixed
29,28,            u += (u >> 15) & KYBER_Q;,&,pqclean,poly.c,PQCLEAN_MLKEM1024_CLEAN_poly_compress,O3--disable-loop-level-heuristics|Ofast--disable-loop-level-heuristics|Ofast--select-opti-loop-cycle-gain-threshold=0|O3--select-opti-loop-cycle-gain-threshold=0,flag1,AArch64,clang18,cjump,252,YES,not_fixed
30,15,            u += (u >> 15) & KYBER_Q;,+,pqclean,poly.c,PQCLEAN_MLKEM512_CLEAN_poly_compress|PQCLEAN_MLKEM768_CLEAN_poly_compress,Ofast|O1|Os|O3|O3--global-isel|Oz--global-isel|O1--global-isel|Os--global-isel|O2--global-isel|O2|Oz,levels|flag1,RISCV,clang14|clang20,cjump,473,YES,not_fixed
108,17,            val |= (bit_tab[j] & mask64);,|,pqclean,vector.c,PQCLEAN_HQC256_CLEAN_vect_set_random_fixed_weight|PQCLEAN_HQC128_CLEAN_vect_set_random_fixed_weight|PQCLEAN_HQC192_CLEAN_vect_set_random_fixed_weight,Os|O2|Oz|O1,levels,RISCV,clang14,cjump,492,YES,not_fixed
108,32,            val |= (bit_tab[j] & mask64);,&,pqclean,vector.c,PQCLEAN_HQC256_CLEAN_vect_set_random_fixed_weight|PQCLEAN_HQC128_CLEAN_vect_set_random_fixed_weight|PQCLEAN_HQC192_CLEAN_vect_set_random_fixed_weight,O3--disable-loop-level-heuristics|Ofast|O1|Os|O3|Oz--global-isel|O1--global-isel|Os--unroll-force-peel-count=50|Os--global-isel|O2--global-isel|O2|Oz,levels|flag1,AArch64|X8664|RISCV,clang14|clang18|clang20,cjump,493,YES,not_fixed
110,32,            val |= (bit_tab[j] & mask64);,&,pqclean,vector.c,PQCLEAN_HQC256_CLEAN_vect_set_random_fixed_weight|PQCLEAN_HQC128_CLEAN_vect_set_random_fixed_weight|PQCLEAN_HQC192_CLEAN_vect_set_random_fixed_weight,O1--attributor-enable=all|O1--attributor-enable=module|O1--attributor-enable=cgscc|Ofast--attributor-enable=all|Ofast--attributor-enable=cgscc|Os--attributor-enable=all|O2--attributor-enable=module|O3--attributor-enable=module|O3--attributor-enable=cgscc|Os--attributor-enable=cgscc|O2--attributor-enable=all|O2--attributor-enable=cgscc|Ofast--attributor-enable=module|Os--attributor-enable=module|O3--attributor-enable=all|Oz--attributor-enable=cgscc|Oz--attributor-enable=module|Oz--attributor-enable=all,flag1,X8664,clang18,cjump,269,YES,not_fixed
155,42,         | ((1U - (uint32_t)(-za >> 63)) & (uint32_t)(x >> 63));,&,pqclean,fpr.c,PQCLEAN_FALCON512_CLEAN_fpr_add|PQCLEAN_FALCON1024_CLEAN_fpr_add|PQCLEAN_FALCONPADDED512_CLEAN_fpr_add|PQCLEAN_FALCONPADDED1024_CLEAN_fpr_add,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|O3--global-isel|Oz--global-isel|Os--x86-cmov-converter-force-all|O1--global-isel|O2--x86-cmov-converter-force-all|O2--global-isel|Oz--x86-cmov-converter-force-all|Os--global-isel|Ofast--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang18|clang20,cjump,236,YES,not_fixed
136,17,        abs = t ^ ((uint16_t)(-(t >> 15)) & (t ^ -t)); // t = abs(t),^,pqclean,reed_muller.c,PQCLEAN_HQC128_CLEAN_reed_muller_decode|PQCLEAN_HQC192_CLEAN_reed_muller_decode|PQCLEAN_HQC256_CLEAN_reed_muller_decode,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2--unroll-count=50|Os--unroll-count=100|Oz--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|Os--unroll-count=50|O2--unroll-count=100|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Oz--unroll-count=100|O3--unroll-count=50|Ofast--unroll-count=100,flag1,X8664|ARM,clang14|clang18|clang20,cjump,257,YES,not_fixed
1145,12,        aw ^= ((w & 0x7FFFFFFF) ^ aw) & m;,^,pqclean,keygen.c,PQCLEAN_FALCONPADDED512_CLEAN_keygen|PQCLEAN_FALCONPADDED1024_CLEAN_keygen|solve_NTRU|zint_rebuild_CRT|PQCLEAN_FALCON1024_CLEAN_keygen|PQCLEAN_FALCON512_CLEAN_keygen,O3--force-specialization|Ofast|O1--x86-cmov-converter-force-all|O1|O3--unswitch-num-initial-unscaled-candidates=-1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|O2|Oz|O3--unswitch-threshold=0,levels|flag1,X8664|MIPS64|MIPS32EL|ARM|AArch64|RISCV,clang14|clang18|clang20,cjump,246,YES,not_fixed
123,19,        deg_sigma ^= mask12 & (deg_X_sigma_p ^ deg_sigma);,^,pqclean,reed_solomon.c,compute_elp,O2--unroll-count=50|Os--unroll-count=100|Oz--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|Os--unroll-count=50|O2--unroll-count=100|Oz--unroll-count=100|O3--unroll-count=50|Ofast--unroll-count=100,flag1,RISCV,clang14|clang18|clang20,cjump,481,YES,not_fixed
87,11,        g ^= (u[i] & (uint32_t)(0 - (1 - ((uint32_t)(tmp2 | (0 - tmp2)) >> 31))));,^,pqclean,gf.c,PQCLEAN_HQC192_CLEAN_gf_mul|PQCLEAN_HQC128_CLEAN_gf_mul|PQCLEAN_HQC256_CLEAN_gf_mul,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,460,YES,not_fixed
87,20,        g ^= (u[i] & (uint32_t)(0 - (1 - ((uint32_t)(tmp2 | (0 - tmp2)) >> 31))));,&,pqclean,gf.c,PQCLEAN_HQC192_CLEAN_gf_mul|PQCLEAN_HQC256_CLEAN_gf_mul|PQCLEAN_HQC128_CLEAN_gf_mul,O1-funroll-loops|Ofast|O1|Os|Oz--unroll-count=50|O3|O3--global-isel|Oz--global-isel|Oz--unroll-threshold=100|O1--global-isel|Oz--unroll-optsize-threshold=100|Os--global-isel|O2--global-isel|Oz--unroll-count=100|O2|Oz|Oz--unroll-threshold=50,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,461,YES,not_fixed
52,11,        g ^= (u[i] & (uint64_t)(0 - (1 - ((uint64_t)(tmp2 | (0 - tmp2)) >> 63))));,^,pqclean,gf2x.c,karatsuba,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,465,YES,not_fixed
52,20,        g ^= (u[i] & (uint64_t)(0 - (1 - ((uint64_t)(tmp2 | (0 - tmp2)) >> 63))));,&,pqclean,gf2x.c,karatsuba,O1-funroll-loops|O3--global-isel|O1--global-isel|O3--unroll-full-max-count=0|Ofast--unroll-threshold=0|O2--global-isel|O2-fno-unroll-loops|Ofast--unroll-threshold=50|O3--unroll-threshold=50|Ofast--unroll-threshold-aggressive=50|Ofast|O2--unroll-count=0|O2--unroll-full-max-count=0|Oz--global-isel|O2|Oz|Os|O2--unroll-threshold-default=0|Os--global-isel|Ofast-fno-unroll-loops|Ofast--unroll-count=0|O2--unroll-threshold=50|O2--unroll-threshold=0|Ofast--unroll-full-max-count=0|O1|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|O3|O2--unroll-threshold-default=50|O3--unroll-threshold-aggressive=50|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,466,YES,not_fixed
67,11,        l ^= g << i;,^,pqclean,gf2x.c,karatsuba,O2--unroll-count=50|Os--unroll-count=100|Oz--unroll-count=50|O3--unroll-count=100|Ofast--unroll-count=50|Os--unroll-count=50|O2--unroll-count=100|Oz--unroll-count=100|O3--unroll-count=50|Ofast--unroll-count=100,flag1,RISCV,clang14,cjump,469,YES,not_fixed
101,11,        l ^= g << i;,^,pqclean,gf.c,PQCLEAN_HQC192_CLEAN_gf_mul|PQCLEAN_HQC256_CLEAN_gf_mul|PQCLEAN_HQC128_CLEAN_gf_mul,O1-funroll-loops|Ofast|Os--unroll-optsize-threshold=100|Os--unroll-count=100|Oz--unroll-count=50|O3|Os--unroll-count=50|Oz--unroll-optsize-threshold=100|Os--unroll-threshold=100|Oz--unroll-count=100|O2|Oz--unroll-threshold=100,levels|flag1,RISCV,clang14,cjump,464,YES,not_fixed
